,id,name,summary,space,description,experiences_offered,neighborhood_overview,notes,transit,access,interaction,house_rules,host_id,host_since,host_about,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,price
833,17719865,Yellow Door Studio London,"Walk to the famous Kings Road from this stylish and unique little studio apartment with private entrance within Victorian building in London . A cosy, self-contained space with kitchenette and modern shower room. Perfect for solo travellers looking for a private spot. An ideal base from which to enjoy all London has to offer.","A cosy and tranquil studio apartment in the centre of Parsons Green, Fulham.  This cute little apartment is accessed via its own front door, has a super comfortable bed, beautiful shower room and kitchenette with light cooking facilities. Guests will enjoy complete privacy and a comfortable, relaxing stay with fast fibre optic WiFi. Tea and coffee, continental breakfast, freshly-laundered Egyptian cotton linens, towels, bath robe, slippers and Molton Brown toiletries are provided to ensure your stay is a pleasurable experience.","Walk to the famous Kings Road from this stylish and unique little studio apartment with private entrance within Victorian building in London . A cosy, self-contained space with kitchenette and modern shower room. Perfect for solo travellers looking for a private spot. An ideal base from which to enjoy all London has to offer. A cosy and tranquil studio apartment in the centre of Parsons Green, Fulham.  This cute little apartment is accessed via its own front door, has a super comfortable bed, beautiful shower room and kitchenette with light cooking facilities. Guests will enjoy complete privacy and a comfortable, relaxing stay with fast fibre optic WiFi. Tea and coffee, continental breakfast, freshly-laundered Egyptian cotton linens, towels, bath robe, slippers and Molton Brown toiletries are provided to ensure your stay is a pleasurable experience. Keys are usually collected from a secure code-accessed Lock Box outside the property. The access code will be sent on the day of arrival. ",none,"The apartment is situated in a convenient and safe location on Chesilton Road, one of Fulham's most idyllic streets, moments from Parsons Green Station (District Line, Zone 2) and in-between the large open spaces of the Riverside Bishops Park with its urban beach and Parsons Green. There is a Waitrose supermarket nearby as is the famous White Horse Pub, The Brown Cow Restaurant, Amuse Bouche Champagne Bar and numerous interesting independent shops, cafes and restaurants located on the Fulham Road, New Kings Road and Parsons Green are very close by. The studio is conveniently located for sports enthusiasts with Fulham FC, Chelsea FC and The Hurlingham Club all within 10 mins walk. Fulham Broadway is a short stroll away where there is a Wholefoods Supermarket, a Vue cinema, David Lloyd gym and a plethora of other amenities. There is a friendly and well- stocked convenience store a mere 30 seconds away from the property.",The property is not suitable for people with mobility issues due to the higher than average doorstep. The exterior of the building is protected by 24 hour CCTV. This is a small space - please check the floor plan in the listing photos for dimensions.,"The studio is moments (3 min walk) from Fulham Road which is serviced by numerous bus routes taking you to all parts of London. Parsons Green (District Line zone 2) is the closest Tube station and is 5-7 mins walk, from there you can be in central London within 15-20mins. The A3 and the M4 are approximately 10 minutes away.",Keys are usually collected from a secure code-accessed Lock Box outside the property. The access code will be sent on the day of arrival. Check in is from 4:00pm. Due to the cleaners schedule early check-ins and late check-outs are not possible. We are unable to hold luggage prior to check in. Guests have sole use and access to the property during their stay.,"As your host I am always on hand via telephone to help with any enquiries. I have also created a guidebook full of great recommendations of my favourite places to eat, drink, shop and relax locally.","Guests are invited to enjoy the apartment as a home from home and respect the neighbouring residents right to the quiet enjoyment of their homes. No smoking in or around the building. Smokers are required to walk at least 100m from the building if they wish to smoke.  No additional/overnight guests. No third party bookings. Guests found to have additional/overnight guests who were not declared at the point of booking, and photo I.D. supplied, will be charged an additional nightly rate equivalent to that paid by the named guest for each night spent at the property.  Guests must keep the property secure during their stay and properly secure the property on departure by way of securing all windows and locking the door with the key.  The apartment is not to be used for filming, photography or recording with the intention of broadcast or publishing in a public arena.",34687832,2015-05-31,"Hi,

I'm Emma, an Airbnb host based in London. ",within an hour,100%,t,t,t,Hammersmith and Fulham,SW6 5AA,51.47762970074045,-0.20749549061026912,t,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",Breakfast,""Indoor fireplace"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",,150.0,10.0,1,0.0,1,strict_14_with_grace_period,f,f,75.0
834,19844750,Wonderful Chelsea,"Available twin/double/triple private rooms in a beautiful light and airy apartment to be shared with my family (mum, dad and 3 kids) in the heart of Chelsea. Use of large kitchen, living room and bathrooms. Close to many museums and galleries (science, V&A, natural history, war, Saatchi), Harrods, shops, bars, cafe', Chelsea stadium. Parks are just a stroll away (Hyde Park, Kensington Park). Buses, night bus and South Kensington tube station near by.",,"Available twin/double/triple private rooms in a beautiful light and airy apartment to be shared with my family (mum, dad and 3 kids) in the heart of Chelsea. Use of large kitchen, living room and bathrooms. Close to many museums and galleries (science, V&A, natural history, war, Saatchi), Harrods, shops, bars, cafe', Chelsea stadium. Parks are just a stroll away (Hyde Park, Kensington Park). Buses, night bus and South Kensington tube station near by. Guests, apart from their private room, could use the large kitchen with dishwasher, hob, oven, microwave, fridge, freezer, cabinet and all utensils. Bathroom with bath and overhead shower, toilet and sink with the use of the hairdryer. Also another small toilet with sink. Adjacent utility room with washing machine. Large living room which accommodates three sofas of which one large double sofa bed. Television with freeview and tivusat in the living room.",none,,,,"Guests, apart from their private room, could use the large kitchen with dishwasher, hob, oven, microwave, fridge, freezer, cabinet and all utensils. Bathroom with bath and overhead shower, toilet and sink with the use of the hairdryer. Also another small toilet with sink. Adjacent utility room with washing machine. Large living room which accommodates three sofas of which one large double sofa bed. Television with freeview and tivusat in the living room.",,- No shoes in the flat,140287862,2017-07-13,,,,t,t,f,Kensington and Chelsea,,51.48844390001605,-0.1796922750454523,f,Apartment,Private room,2,1.5,1.0,2.0,Real Bed,"{TV,Wifi,Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""Single level home"",""Garden or backyard""}",,,,1,20.0,1,strict_14_with_grace_period,f,f,50.0
835,15394135,1 Bed Kensal Rise Flat,"My place is close to Kensal Green (7 minutes walk), Kensal Rise (6 minutes walk), Graceland's, The Island Pub, Minkies Deli, Tesco Express, a local grocer, Italian deli & many other places for shopping & eating! There are also local parks near & is only one stop on the tube from Queen's Park. You’ll love my place because of the ambiance, the location, it's only 20 minutes on the tube into central London & it is very quiet. My place is good for couples, solo adventurers, and business travelers.","The space will be all yours! This apartment is on the first floor (up one flight of stairs) and overlooks a shared garden, making the location very quiet and relaxing. Blackout shades are in the bedroom but it is a very light and airy apartment, when it's not winter of course. The apartment building is very secure and a gated parking space is available if needed.","My place is close to Kensal Green (7 minutes walk), Kensal Rise (6 minutes walk), Graceland's, The Island Pub, Minkies Deli, Tesco Express, a local grocer, Italian deli & many other places for shopping & eating! There are also local parks near & is only one stop on the tube from Queen's Park. You’ll love my place because of the ambiance, the location, it's only 20 minutes on the tube into central London & it is very quiet. My place is good for couples, solo adventurers, and business travelers. The space will be all yours! This apartment is on the first floor (up one flight of stairs) and overlooks a shared garden, making the location very quiet and relaxing. Blackout shades are in the bedroom but it is a very light and airy apartment, when it's not winter of course. The apartment building is very secure and a gated parking space is available if needed. All areas of the apartment and the shared rooftop patio upstairs one floor. I live in the States most of the time but will have a liais",none,"I love this neighborhood. It is full of young families and couples making it a very quiet but extremely up and coming part of London. Kensal Green Tube is only a 7 minute walk and from there you can get to any place in London you desire. Across the street from the apartment is a great local shop carrying all of the essentials, a wonderful little shop for gifts, one of my favorite cafe's and places for coffee and an Italian grocer and deli. Up the road, about 5-7 minutes is Chamberlayne Road where you will find Kensal Rise overground, more shops, restaurants, pubs and bars.","The bed is a double/queen. IKEA considers it a queen, I consider it a double :-). There is an option to check in late (after 5pm) but there will be an additional fee charged.","Uber is everywhere around this area. If you don't have the uber app, I suggest downloading it and use code 'jessicac51' to get a free ride up to £10. With the tube only a short walk down the road, you shouldn't have any problems getting around. Purchase a pay as you go Oyster Card at the station to make your traveling that much easier.",All areas of the apartment and the shared rooftop patio upstairs one floor.,I live in the States most of the time but will have a liaison available to help with any issues.,- Please respect my place and treat it as if it were your own home. Be mindful of the people in the apartment below you when walking around. Absolutely no smoking or parties.,2128136,2012-04-12,"Houston, TX",within an hour,100%,f,t,t,Brent,NW10 5HA,51.535695842728046,-0.2256527070512309,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Hot water"",""Long term stays allowed"",""Host greets you""}",,154.0,73.0,2,0.0,2,moderate,f,f,116.0
836,14318589,Comfortable double room in a modern flat.,"My place is good for couples, solo adventurers, and business travelers.  Modern room on the 5th floor apartment in a secure gated building which is close to central London, with a use of a communal garden, short walk to Chelsea Harbour, the river Thames, Battersea Park and short bus ride to Chelsea and Sloan Square.  Bus 170 : chelsea- victoria coach tation. Bus 345: chelsea- south kensington Bus 319: chelsea- sloan square",,"My place is good for couples, solo adventurers, and business travelers.  Modern room on the 5th floor apartment in a secure gated building which is close to central London, with a use of a communal garden, short walk to Chelsea Harbour, the river Thames, Battersea Park and short bus ride to Chelsea and Sloan Square.  Bus 170 : chelsea- victoria coach tation. Bus 345: chelsea- south kensington Bus 319: chelsea- sloan square",none,,,,,,,13774091,2014-04-01,,within an hour,100%,t,t,f,Wandsworth,SW11 3QQ,51.47216401258545,-0.17519283265441832,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{Wifi,Kitchen,Elevator,Heating,Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,105.0,22.0,1,0.0,1,moderate,f,f,53.0
837,14478883,"Little Venice, Pro-Managed","My place is close to The Sherlock Holmes Museum, Alfies Antique Market, and The Truscott Arms. You’ll love my place because of the location. My place is good for couples, business travellers, families (with kids), and big groups.","Living & Eating The first floor comprises a large, very light and comfortable living room, dining room (seating six) and adjoining fully fitted kitchen for convivial living and entertaining. A small study nook is located in the turn of the entrance staircase, for peaceful work and writing. Bedrooms & Bathrooms The top floor has two bedrooms - the master with kingsize (5ft wide) bed and en suite bathroom with bath. The second bedroom has twin beds, and up a short flight of stairs is the third, small single bedroom. These two are served by the family bathroom, with shower stall. Access & Layout The maisonette principally occupies two floors. This excludes the top staircase to the third bedroom and the entrance staircase from the apartment door. There are two flights of stairs to this door from the street level entrance.","My place is close to The Sherlock Holmes Museum, Alfies Antique Market, and The Truscott Arms. You’ll love my place because of the location. My place is good for couples, business travellers, families (with kids), and big groups. Living & Eating The first floor comprises a large, very light and comfortable living room, dining room (seating six) and adjoining fully fitted kitchen for convivial living and entertaining. A small study nook is located in the turn of the entrance staircase, for peaceful work and writing. Bedrooms & Bathrooms The top floor has two bedrooms - the master with kingsize (5ft wide) bed and en suite bathroom with bath. The second bedroom has twin beds, and up a short flight of stairs is the third, small single bedroom. These two are served by the family bathroom, with shower stall. Access & Layout The maisonette principally occupies two floors. This excludes the top staircase to the third bedroom and the entrance staircase from the apartment door. There are two fli",none,"The maisonette is located on a quiet residential road, a few minutes’ walk to the famous and beautiful canals and boat life of Little Venice, a wonderful peaceful contrast to the hustle and bustle of London, which itself is easily found - Warwick Avenue tube is a mere 300m walk from the flat, which whisks you into Oxford St in 10 mins, direct along the Bakerloo Line.",Please note:  - lead guest must be 30 or older  - strictly no smoking or pets,,Guests have exclusive use of the whole property as advertised here.,"Our small, dedicated team is always just an email or phone call away, in case you need us during your stay.",- Lead guest must be at least 30 years old,10961046,2014-01-02,"My name is Guy and I, along with my small dedicated team based in Chelsea, London, manage a collection of handpicked London homes. 

We've been doing this since 2009 and have accommodated many thousands of happy guests in my portfolio of 120+ central London houses and apartments.

We love using AirBNB but this is the tip of the iceberg of the professional service we offer to all our guests, which includes:

- super-fast enquiry response time, 7 days a week
- personal check in during business hours
- professional cleaning and home preparation by our team of dedicated housekeepers
- 5* hotel standard linen and towels and sundries
- 7 day/week maintenance support

I hope you enjoy browsing our selection of properties and we look forward to hearing from you!",within a few hours,99%,f,t,t,Westminster,W9 1AZ,51.524297545657426,-0.1807256488998852,t,Apartment,Entire home/apt,5,2.0,3.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",Other}",,500.0,155.0,1,0.0,5,strict_14_with_grace_period,f,f,221.0
838,26295579,Smart Self-contained Cosy Studio with own entrance,"You will be staying in a cosy, newly refurbished self-contained ground floor studio apartment in a quiet, leafy suburb of London.","You have a brand new 120 sq feet space with it's own entrance and en-suite shower room.  There is unlimited fast Fibre-Optic Wi-Fi broadband and Television with access to Sky Cinema, Sky entertainment, Now TV, YouTube, BBC iPlayer etc. I have spare travel adaptors, phone chargers, portable chargers that you may borrow. The bedroom is furnished with a Double Bed, Sofa, Drawers & a table/desk. Towels, Bed Linen, Soap, Shampoo etc are provided. The door into the main house remains locked, and you will have your own keys to the apartment to come and go as you please. You will have a Mini Fridge and Kettle. A simple, complimentary breakfast of Juices, Yoghurts & Cereals is provided and you have Tea & Coffee making facilities. A hairdryer, Iron & Ironing Board are available on request. If there is anything else that you require, please do not hesitate to ask! You will be ideally located to access Central London, Heathrow Airport and Wembley Stadium. The local Underground Station, Rayners Lan","You will be staying in a cosy, newly refurbished self-contained ground floor studio apartment in a quiet, leafy suburb of London. You have a brand new 120 sq feet space with it's own entrance and en-suite shower room.  There is unlimited fast Fibre-Optic Wi-Fi broadband and Television with access to Sky Cinema, Sky entertainment, Now TV, YouTube, BBC iPlayer etc. I have spare travel adaptors, phone chargers, portable chargers that you may borrow. The bedroom is furnished with a Double Bed, Sofa, Drawers & a table/desk. Towels, Bed Linen, Soap, Shampoo etc are provided. The door into the main house remains locked, and you will have your own keys to the apartment to come and go as you please. You will have a Mini Fridge and Kettle. A simple, complimentary breakfast of Juices, Yoghurts & Cereals is provided and you have Tea & Coffee making facilities. A hairdryer, Iron & Ironing Board are available on request. If there is anything else that you require, please do not hesitate to ask! You ",none,"Pinner is a quiet, leafy suburb of London. The high street is a mixture of new and historic builings and offers shops and restaurants to suit all tastes.",,"You will be ideally located to access Central London, Heathrow Airport and Wembley Stadium. The local Underground Station, Rayners Lane is a 7 minute walk away. From here you can access the Metropolitan & Piccadilly lines into London.  From Rayners Lane you are 25 mins to Baker Street, 11 Minutes to Wembley, 35 mins to Bond Street. There are excellent road links with easy access to M40, M25, M1, A1 and Heathrow airport.  The local town centres of Harrow and Uxbridge have large shopping centres with many restaurants and cinemas. I can arrange licensed taxis for pick up from all London Airports and Stations upon request at a further fee.",,,,155099421,2017-10-18,,within an hour,100%,t,t,f,Harrow,HA5 5BZ,51.577566470842115,-0.3766950809563585,t,Apartment,Private room,2,1.0,0.0,1.0,Real Bed,"{TV,Wifi,""Free parking on premises"",Breakfast,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Private entrance"",""Hot water"",Refrigerator}",,0.0,0.0,1,0.0,1,flexible,f,f,49.0
839,16961544,3 Bedrooms-Fabulous & Funky Flat in East London,Three fabulous & funky double rooms in my recently decorated flat. Just 5 minutes from the underground station and a 24 hour supermarket.,"There are up to 3 double rooms available in my fabulous flat. Each room can sleep 2 people. The prices you will initially see on the calendar are for up to FOUR people. If you require just 1 room ( 1 or 2 people) message me and I can give you a special price ! There is an additional fee per person of £20 per night for each guest beyond the FOUR included in the listing. When you enter the number of guests in your booking enquiry, the site will calculate the correct price for that number of guests. The 3 double bedrooms will accommodate up to 6 people. There is also a double sofa bed for an additional 2 people and I can provide a single mattress for an additional 1 person.  I will only let the rooms out to one group at a time, so you will only have to share the flat with those in your party!   You will have use of the kitchen, living room and shower room. The well equipped kitchen has an electric oven & hob, dishwasher, fridge & washer/dryer. Tea, coffee & sugar are provided. This listin","Three fabulous & funky double rooms in my recently decorated flat. Just 5 minutes from the underground station and a 24 hour supermarket. There are up to 3 double rooms available in my fabulous flat. Each room can sleep 2 people. The prices you will initially see on the calendar are for up to FOUR people. If you require just 1 room ( 1 or 2 people) message me and I can give you a special price ! There is an additional fee per person of £20 per night for each guest beyond the FOUR included in the listing. When you enter the number of guests in your booking enquiry, the site will calculate the correct price for that number of guests. The 3 double bedrooms will accommodate up to 6 people. There is also a double sofa bed for an additional 2 people and I can provide a single mattress for an additional 1 person.  I will only let the rooms out to one group at a time, so you will only have to share the flat with those in your party!   You will have use of the kitchen, living room and shower ro",none,"Leytonstone is a neighbourhood on the up! The film director Alfred Hitchcock was born here and the underground station features mosaics of scenes from some of his most famous films such as 'The Birds', 'Vertigo' and 'North by Northwest'.  If you want somewhere lovely to eat nearby I would recommend  The Red Lion.  (URL HIDDEN) It is just a 10 minute walk away. Also there is a great Dim Sum restaurant called Panda. It is unassuming but the food is lovely.  (URL HIDDEN) This is about 12 minutes walk from the flat. You can also check out what else is going on locally on this blog. (URL HIDDEN) Traditional East London food is 'Pie and Mash' or 'Jellied Eels' !  I have been told that this is the best you can get in East London. (URL HIDDEN) and it is in Leytonstone. It is about a 2o minute walk from the flat. I havn't tried it yet. Locally I love Wanstead Park and Wanstead High Street. The quickest way to get to both is just one stop on the underground heading east!  (URL HIDDEN) The park ,","The photos were professionally taken by an Airbnb photographer. Please note that he used a wide-angle lens so I have added details below of the  exact room dimensions. The flat is in Victorian terraced house so there are lovely high ceilings and the rooms are average sized by London standards! The shower room is bijoux and although it has all you need, spacious it is not!  The Living Room is 4m x 4.5m Decorated with ordinance survey maps of London and the surrounding area. It has a  3 seater sofa and a sofabed, dining table and 8 dining chairs ( 1 of these is in the back bedroom), TV with built in DVD player and a selection of dvds, books and games.  Front Bedroom is 3.7m x 3.2m The black and Floral wallpaper is by Christian Lacroix and there is a dark grey upholstered 'sleigh' style double bed, drum bedside tables with table lamps, a mirrored wardrobe with hanging space and pull out drawers.  Middle Bedroom is 2.8m x 2.75 Back Bedroom  is 2.85m x 3.95 Decorated with Lilac & Lime Foxgl","The flat is just 5 minutes walk from Leytonstone underground station on the central line.  Liverpool street is just 5 stops, approximately 10 minutes away. Tottenham Court Rd and Oxford Circus are 25/30 minutes away. This is also just 2 stops form Stratford if you want to visit The Queen Elizabeth Olympic Park, or the massive Westfield shopping centre with plenty of shops, restaurants and a cinema. There is also a picture house cinema in Stratford and the famous  Theatre Royal Stratford East.","You will have access to living room, kitchen and bathroom. The flat has a newly fitted kitchen with ceramic electric hob and oven, dishwasher, fridge with freezer compartment and washer/dryer. The worktop is white quartz and there is an under mounted copper sink and mixer tap and plenty of cupboard space. The kitchen is fully equipped with glasses, cutlery, crockery, saucepans and cookware. There is a Bosch kettle and toaster and cafetiere. There is a shower room with walk in shower, sink and toilet . NB. there is no bath. Because there is NO BATH,  I have said it is not suitable for infants 0-2 but if this does not bother you then I am ok with you bringing your babies! There is an iron and ironing board located in the back bedroom with the foxglove wallpaper. The iron is in the wardrobe. The ironing board is tucked behind the wardrobe. please DO NOT use the iron on the carpet.","I work as a freelance director of Tv commercials and music video. This means I travel abroad but am also often available. I hope to get to meet every guest and I can recommend places to visit and restaurants to try , both locally and in other areas of the city.","This is a residential neighbourhood so please be respectful and considerate of the neighbours particularly in the evenings; with no loud music after 10pm. NB.If you use hair straighteners/curling tongs PLEASE  DO NOT place them directly on any surface that is not heat proof. eg. The Carpet! Also DO NOT use the iron on the carpet!  A  cleaning fee has been charged to cover basic cleaning. Please leave the flat as you find it or an additional cleaning charge will be required.  It is ok to leave clean dishes  in the dishwasher, and used towels in the bathroom but please do not leave any dirty dishes for me to wash up.  The kitchen worktop is made from white quartz, so to avoid staining wipe up any spills of strong coloured liquids ( eg. red wine or tomato sauce) straight away! Washing up liquid and cloths/brushes are in the cupboard underneath the kitchen sink.  The copper sink should only be cleaned with washing-up liquid and water ( no harsh or abrasive cleaning products.)  Rubbish disp",55956150,2016-01-24,All round creative with a passion for art design and making things and making new friends! ,within an hour,100%,t,t,f,Waltham Forest,E11 1SF,51.57060597756834,0.009280895456791808,t,Apartment,Private room,9,1.0,3.0,3.0,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox}",,1000.0,55.0,4,20.0,1,strict_14_with_grace_period,f,f,100.0
840,22531457,Con vista al ríoTámesis.,"Muy buena iluminación, tiene una ventana con vista al río Támesis, incluyo fotos de la vista de la ciudad desde la entrada y desde la habitación.",,"Muy buena iluminación, tiene una ventana con vista al río Támesis, incluyo fotos de la vista de la ciudad desde la entrada y desde la habitación.",none,,,,,,,165456677,2018-01-02,,within an hour,100%,f,t,f,Westminster,SW1V 3BY,51.48730538137418,-0.14418587512820955,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{Wifi,Kitchen,""Free parking on premises"",Elevator,""Free street parking"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Hot water"",Other,""Paid parking on premises""}",,,,1,0.0,1,moderate,f,f,44.0
841,23603510,Stylish and Spacious One-Bed Victorian Apartment,"A comfy and stylish one-bedroom Victorian apartment located in a trendy, quiet and creative neighbourhood in South East London.  Local cafes, restaurants, bars and pubs offer some great food and drink, and with numerous transport links for easy travel into central London, the apartment is a great base from which to explore the city.","The flat has all of the original features expected of a Victorian building. With huge sash windows, high ceilings and exposed floorboards, the space is bright and airy throughout the day.","A comfy and stylish one-bedroom Victorian apartment located in a trendy, quiet and creative neighbourhood in South East London.  Local cafes, restaurants, bars and pubs offer some great food and drink, and with numerous transport links for easy travel into central London, the apartment is a great base from which to explore the city. The flat has all of the original features expected of a Victorian building. With huge sash windows, high ceilings and exposed floorboards, the space is bright and airy throughout the day. As the apartment is our home, we will be vacating the property for the duration of your stay. We will of course be available throughout your stay on phone or email. The apartment is located 2 minutes walk from Crofton Park high street that offers a vast array of shops, cafes, bars and restaurants to satisfy any needs. Delicious breakfasts, spectacular cocktails, locally-brewed craft beers, artisan produce and some of the best coffee you'll find in London - you name it, Cro",none,"The apartment is located 2 minutes walk from Crofton Park high street that offers a vast array of shops, cafes, bars and restaurants to satisfy any needs. Delicious breakfasts, spectacular cocktails, locally-brewed craft beers, artisan produce and some of the best coffee you'll find in London - you name it, Crofton Park has it.",,"Crofton Park station is located directly opposite the apartment and has direct trains to London Blackfriars from where you can explore central London by tube or foot. This line passes through many great places in South East London, such as Peckham and Denmark Hill, and you can connect to the underground network at either Elephant & Castle or London Blackfriars.  Brockley station is about 10 minute walk away and has direct routes to London Bridge and places like Shoreditch High Street and Hoxton in East London. These services also connect to the underground network at Canada Water.  Ladywell station is a 15 minute walk away and has direct services into London Charing Cross, the ideal destination for exploring Covent Garden, Trafalgar Square and the rest of central London.",,"As the apartment is our home, we will be vacating the property for the duration of your stay. We will of course be available throughout your stay on phone or email.",- Keep noise to a minimum between 11pm and 7am - No loud music,9149571,2013-09-30,,within a day,100%,f,t,t,Lewisham,SE4 1EQ,51.45337812099474,-0.03447469503006278,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{Wifi,Kitchen,Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Iron,""Self check-in"",Lockbox}",,,20.0,2,10.0,2,moderate,f,f,60.0
842,16459464,Single Room with easy access to London City,"The place is suitable for guests who are just looking for somewhere cheap to spend the night in order to do some sightseeing or work around the area.  Your room has a single bed, fridge, microwave, kettle, tea coffee, cereal, milk, cutlery, sink, wardrobe, a small table, bed linen, towel, wifi.  There is a shared shower/toilet next to the room. Sorry, no access to the living room and kitchen.  No smoking.  No cooking and laundry facilities.",,"The place is suitable for guests who are just looking for somewhere cheap to spend the night in order to do some sightseeing or work around the area.  Your room has a single bed, fridge, microwave, kettle, tea coffee, cereal, milk, cutlery, sink, wardrobe, a small table, bed linen, towel, wifi.  There is a shared shower/toilet next to the room. Sorry, no access to the living room and kitchen.  No smoking.  No cooking and laundry facilities. Your room is located separately from the rest of the property. So you are free to come in an out as you wish without having to go through the host's living space. You will have access to your room and shower/toilet. Only few mins walk to the high street where there are many shops, incl. 24 hr Tesco, bank, restaurants, bars. Ponders End station is just 5 mins walk, going directly to Tottenham Hale station on the Victoria line (5 mins), and Liverpool St station (20 mins) from where you can explore London city as well as access other tube lines. From T",none,,,"Only few mins walk to the high street where there are many shops, incl. 24 hr Tesco, bank, restaurants, bars. Ponders End station is just 5 mins walk, going directly to Tottenham Hale station on the Victoria line (5 mins), and Liverpool St station (20 mins) from where you can explore London city as well as access other tube lines. From Tottenham Hale station you can also catch a train to Stansted Airport (35 mins). There are free on street parking facilities opposite the house.",Your room is located separately from the rest of the property. So you are free to come in an out as you wish without having to go through the host's living space. You will have access to your room and shower/toilet.,,"Check in should be no later than 9 pm. Please do not book if you cannot check in before this time, as we will not be available to hand you the keys.  Check out should be by 11am. Please do not bring anyone else to your room.  No smoking in the property or on driveway. Please do not wash or dry clothes in the bathroom. There is a laundry only a couple of minutes away. Your room does not have TV, so it’s advisable to bring a laptop or books to pass your time. Below are estimate timings when travelling by public transport: From Heathrow Airport: At least 2 hours. From Stansted Airport: At least 1 hour. From Victoria station: At least 35 minutes. Please leave extra time for customs clearance, collecting your luggage and for familiarising yourself with new surrounding.",81893500,2016-07-05,"I work for the NHS as a Finance Analyst. I am married and have a 7yr old daughter. I like to watch documentaries on nature and science. My favourite shows are Game of Thrones,  Breaking Bad, Zoo. I like watching BBC news to follow up on current affairs. I enjoy cycling. ",within an hour,100%,t,t,f,Enfield,EN3 4LW,51.643321171353705,-0.04169623650054505,t,House,Private room,1,1.0,1.0,1.0,Real Bed,"{Wifi,Breakfast,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",Other}",,0.0,0.0,1,0.0,2,strict_14_with_grace_period,f,f,23.0
